environment,arm,activation,cell,seed,metric,n_transitions,calibration_first_task,calibration_last_task,heldout_first_task,heldout_last_task,qbar,gamma,split_V,heldout_mape,constant_split_mape,negative_prediction,unstable_gamma,positive_predictions,P3,late_n_transitions,late_endpoint_relative_change,late_median_relative_increment,late_loglog_slope,late_halves_ratio,late_nearbalance,late_activity,late_invalid_V,late_zero_Q_count,late_negative_c_fraction,P1,P2,stopped,window,window_endpoint,late_first_task,late_last_task,late_mean_V,late_mean_sigma,late_mean_sqrtQ,late_sum_Q,late_sum_X,late_sum_G_pre,late_sum_A_energy,late_sum_E_energy,late_sum_AE_cross,late_sum_total_energy,late_sum_mean_A_sq,late_sum_mean_E_sq,late_sum_centered_E_energy,late_target_change_fraction,late_target_change_energy,late_learner_input_mean_shift_sq,late_original_context_mean_shift_sq,late_task_start_mse,late_mse,late_task_mse_gain,late_task_start_acc,late_train_acc,late_task_accuracy_gain,late_grad_w1_start_norm,late_grad_w1_end_norm,late_grad_w2_start_norm,late_grad_w2_end_norm,late_A_balance,late_A_activity,late_update_only_balance,late_G_pre_over_Q,late_abs_G_pre_over_Q,late_update_negative_c_fraction,A_BALANCE,A_PLATEAU,low_response_onset_task,response_censoring,active_window_status,active_window_first_task,active_window_last_task,active_window_balance,active_window_activity,active_window_loglog_slope,dynamics_label,P4,raw_minus_reference_slope
conda,LR_k7_X0Y1,LR,X0Y1,200,actual,400,6,200,201,400,1.192083457816841,0.0008859803553236651,221.44635348357065,0.041376527178099864,0.2061877518244789,False,False,True,NOT_APPLICABLE,80,0.05995140552727631,-0.0007473788543905994,0.25581988709348047,1.0297123313613648,0.8449003177208393,0.3550193713372317,False,0,0.725,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,309.05741320190464,17.57841239941333,1.14502190198134,109.72136854205124,-46.35180957097219,0.0,3377.560882097489,0.0,0.0,3377.560882097489,3267.8395135554374,0.0,0.0,0.833984375,5.551171875,0.0,7.0,5.571430304646492,0.0049999502961782126,5.566430354350314,,,,,,,,0.8449003177208393,0.3550193713372317,0.8449003177208393,0.0,0.0,0.725,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,200,raw,100,6,50,51,100,6.002832214337938,-0.0005068327527971245,590.2503911358698,0.09440010343360303,0.1430970746347071,False,True,True,NOT_APPLICABLE,20,0.07586232784531759,0.0027385320339338793,0.3598852630373613,1.0433340293109554,0.4941592906607691,0.14540114866450923,False,0,0.85,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,745.6606875588217,27.30487033505844,2.291410241889715,108.4199204850204,-26.788355500187333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359375,5.1984375,0.0,7.0,5.256297290325165,0.007665462839213433,5.248631827485951,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,200,raw,400,6,200,201,400,6.533259393815451,0.0016198804015832829,1092.1483950626844,0.02373332255338199,0.1886049358498639,False,False,True,NOT_APPLICABLE,80,0.05307359939432693,-0.0004360557638878777,0.18828766759486748,1.0193095318390752,0.8998153122649634,0.4902206797280814,False,0,0.8375,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,1473.719930306214,38.386534111581334,2.9549798374640197,722.447985963533,-325.03488004248516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833984375,5.551171875,0.0,7.0,5.571430304646492,0.0049999502961782126,5.566430354350314,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,200,reference,100,6,50,51,100,1.184941979107741,-0.0018283037378060527,104.3918903067902,0.13641894970508303,0.17873625533879164,False,True,True,FAIL,20,0.09342288817567698,0.004951929243086715,0.44082885559335067,1.053132288031612,0.3479365455321853,0.13826379123241442,False,0,0.65,FAIL,FAIL,False,secondary100,100,81,100,140.5279125478658,11.85320536557136,0.964464139332166,19.429921962845107,-3.380189963856132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359375,5.1984375,0.0,7.0,5.256297290325165,0.007665462839213433,5.248631827485951,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.08094359255598937
conda,LR_k7_X0Y1,LR,X0Y1,200,reference,400,6,200,201,400,1.192083457816841,0.0008859803553236651,221.44635348357065,0.041376527178099864,0.2061877518244789,False,False,True,PASS,80,0.05995140552727631,-0.0007473788543905994,0.25581988709348047,1.0297123313613648,0.8449003177208393,0.3550193713372317,False,0,0.725,FAIL,FAIL,False,primary400,400,321,400,309.05741320190464,17.57841239941333,1.14502190198134,109.72136854205124,-46.35180957097219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833984375,5.551171875,0.0,7.0,5.571430304646492,0.0049999502961782126,5.566430354350314,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.06753221949861299
conda,LR_k7_X0Y1,LR,X0Y1,201,actual,100,6,50,51,100,1.343674617715026,-0.0027414089950733326,113.68269902651645,0.15624257759791177,0.2061326676379567,False,True,True,NOT_APPLICABLE,20,0.15920936445466863,0.008521729210855169,0.7088819415963624,1.0896833821078276,-0.1625510736936057,0.1281374986955671,False,0,0.5,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,160.56668130341907,12.668065323510262,0.9892004341747775,20.5746129160684,1.672212710168623,0.0,451.79390430146316,0.0,0.0,451.79390430146316,431.2192913853947,0.0,0.0,0.7921875,4.2109375,0.0,7.0,4.241507947444916,0.009899023796606343,4.231608923648309,,,,,,,,-0.1625510736936057,0.1281374986955671,-0.1625510736936057,0.0,0.0,0.5,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,201,actual,400,6,200,201,400,1.1748161436144353,0.0003221790984532109,242.78358027839442,0.147154243376563,0.16917244988481892,False,False,True,NOT_APPLICABLE,80,0.10698990896848604,0.0006633238593810022,0.3891937676319835,1.0470566425072623,0.7151494680338952,0.3548828732528883,False,0,0.7125,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,325.1643775394343,18.030657501054627,1.1829928614488512,115.3952685806814,-41.262432469551385,0.0,4958.461994060399,0.0,0.0,4958.461994060399,4843.066725479716,0.0,0.0,0.825,5.679296875,0.0,7.0,5.677569022774696,0.006450883494017035,5.671118139280679,,,,,,,,0.7151494680338952,0.3548828732528883,0.7151494680338952,0.0,0.0,0.7125,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,201,raw,100,6,50,51,100,6.97236942460504,-0.0007819783207964649,638.1342337842266,0.09785122791043994,0.16437671387658362,False,True,True,NOT_APPLICABLE,20,0.1262701077047678,0.00607549695640798,0.5725108463245074,1.0719781826695844,0.1300389992912402,0.1375999957227343,False,0,0.55,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,836.6357719927666,28.919553266050873,2.3571727257622594,115.12107864769119,-7.48511493233696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7921875,4.2109375,0.0,7.0,4.241507947444916,0.009899023796606343,4.231608923648309,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,201,raw,400,6,200,201,400,6.643999837334229,0.0012235627405761094,1181.6764378386968,0.06706821843499705,0.15272571395329673,False,False,True,NOT_APPLICABLE,80,0.10332753943903565,0.0005935744335508518,0.38040156871976666,1.0434295873177075,0.8187175147887972,0.5389460593300045,False,0,0.8625,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,1537.2776544699595,39.20488312614559,3.186965979435451,828.5097339726569,-339.1577151882106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,5.679296875,0.0,7.0,5.677569022774696,0.006450883494017035,5.671118139280679,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,201,reference,100,6,50,51,100,1.343674617715026,-0.0027414089950733326,113.68269902651645,0.15624257759791177,0.2061326676379567,False,True,True,FAIL,20,0.15920936445466863,0.008521729210855169,0.7088819415963624,1.0896833821078276,-0.1625510736936057,0.1281374986955671,False,0,0.5,FAIL,FAIL,False,secondary100,100,81,100,160.56668130341907,12.668065323510262,0.9892004341747775,20.5746129160684,1.672212710168623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7921875,4.2109375,0.0,7.0,4.241507947444916,0.009899023796606343,4.231608923648309,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.13637109527185498
conda,LR_k7_X0Y1,LR,X0Y1,201,reference,400,6,200,201,400,1.1748161436144353,0.0003221790984532109,242.78358027839442,0.147154243376563,0.16917244988481892,False,False,True,FAIL,80,0.10698990896848604,0.0006633238593810022,0.3891937676319835,1.0470566425072623,0.7151494680338952,0.3548828732528883,False,0,0.7125,FAIL,FAIL,False,primary400,400,321,400,325.1643775394343,18.030657501054627,1.1829928614488512,115.3952685806814,-41.262432469551385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,5.679296875,0.0,7.0,5.677569022774696,0.006450883494017035,5.671118139280679,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.008792198912216831
conda,LR_k7_X0Y1,LR,X0Y1,202,actual,100,6,50,51,100,1.2183936186579187,-0.0018701858405865955,103.15647761428187,0.04285448888524004,0.2501081476209924,False,True,True,NOT_APPLICABLE,20,0.1977006603926988,0.006178269244448788,0.7661699703658019,1.0881304714601425,-0.082348614457758,0.16413406675766742,False,0,0.45,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,160.26199302347374,12.655166508398265,1.0859698296644302,26.304452661631668,1.0830676153775263,0.0,518.428278941185,0.0,0.0,518.428278941185,492.1238262795534,0.0,0.0,0.8890625,7.1515625,0.0,7.0,7.265679186582565,0.0120533505018102,7.253625836080755,,,,,,,,-0.082348614457758,0.16413406675766742,-0.082348614457758,0.0,0.0,0.45,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,202,actual,400,6,200,201,400,1.2207834718336612,8.27025991921102e-05,268.76578259806473,0.24797812922889373,0.12095247452239616,False,False,True,NOT_APPLICABLE,80,-0.008605564220271741,-0.001343790292948255,-0.0850467109793086,0.9977305263697624,1.027161721669628,0.31490152442722513,False,0,0.725,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,326.29151959998643,18.06304792918558,1.11290145039179,102.74969692971153,-52.7702777996775,0.0,4850.075605770541,0.0,0.0,4850.075605770541,4747.3259088408295,0.0,0.0,0.81953125,4.785546875,0.0,7.0,4.800777001678943,0.0036010772561894553,4.7971759244227545,,,,,,,,1.027161721669628,0.31490152442722513,1.027161721669628,0.0,0.0,0.725,PASS,PASS,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,202,raw,100,6,50,51,100,6.345643126160179,-0.00011652459729847789,585.7298265311417,0.011937624806042981,0.20573585690531304,False,True,True,NOT_APPLICABLE,20,0.15677085200615717,0.004466040921961676,0.6103291697831402,1.0689953829643721,0.16730840001032282,0.17294368024494639,False,0,0.75,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,836.5146838032413,28.916434905946154,2.592544104839375,144.66992799587018,-12.102247091298825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8890625,7.1515625,0.0,7.0,7.265679186582565,0.0120533505018102,7.253625836080755,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,202,raw,400,6,200,201,400,6.806637468900462,0.0009318903131310991,1302.2796381307003,0.15340237246758015,0.10632098771956425,False,False,True,NOT_APPLICABLE,80,-0.016782697220614932,-0.0005255785366012186,-0.098044463677848,0.9958962653754567,1.0335532000254186,0.5006288785134614,False,0,0.8625,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,1546.3943079254364,39.32332818715123,3.072504677326978,774.1696481163115,-400.072758586583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81953125,4.785546875,0.0,7.0,4.800777001678943,0.0036010772561894553,4.7971759244227545,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,202,reference,100,6,50,51,100,1.2183936186579187,-0.0018701858405865955,103.15647761428187,0.04285448888524004,0.2501081476209924,False,True,True,FAIL,20,0.1977006603926988,0.006178269244448788,0.7661699703658019,1.0881304714601425,-0.082348614457758,0.16413406675766742,False,0,0.45,FAIL,FAIL,False,secondary100,100,81,100,160.26199302347374,12.655166508398265,1.0859698296644302,26.304452661631668,1.0830676153775263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8890625,7.1515625,0.0,7.0,7.265679186582565,0.0120533505018102,7.253625836080755,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.1558408005826617
conda,LR_k7_X0Y1,LR,X0Y1,202,reference,400,6,200,201,400,1.2207834718336612,8.27025991921102e-05,268.76578259806473,0.24797812922889373,0.12095247452239616,False,False,True,FAIL,80,-0.008605564220271741,-0.001343790292948255,-0.0850467109793086,0.9977305263697624,1.027161721669628,0.31490152442722513,False,0,0.725,FAIL,FAIL,False,primary400,400,321,400,326.29151959998643,18.06304792918558,1.11290145039179,102.74969692971153,-52.7702777996775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81953125,4.785546875,0.0,7.0,4.800777001678943,0.0036010772561894553,4.7971759244227545,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,OTHER_ACTIVE,NOT_ESTABLISHED,-0.012997752698539394
conda,LR_k7_X0Y1,LR,X0Y1,203,actual,100,6,50,51,100,1.4563108000062692,-0.0036423871950125985,137.2953115436192,0.21899973980475948,0.17941915789619606,False,True,True,NOT_APPLICABLE,20,0.15606529554961263,0.006224208209261494,0.6706963805039889,1.0780365019755744,-0.10072906650063802,0.13173297483908747,False,0,0.5,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,184.78591004565112,13.590276757509539,1.0774001465533272,24.34239763866164,1.2259934952648612,0.0,591.7935707205738,0.0,0.0,591.7935707205738,567.4511730819121,0.0,0.0,0.8421875,7.2203125,0.0,7.0,7.364871883392334,0.018198215345910283,7.3466736680464235,,,,,,,,-0.10072906650063802,0.13173297483908747,-0.10072906650063802,0.0,0.0,0.5,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,203,actual,400,6,200,201,400,1.263387295844274,-0.00029007750963287504,310.06258322430585,0.18451127219963215,0.18947663524515737,False,True,True,NOT_APPLICABLE,80,0.015043475638168321,-0.0005983599912075177,0.06547983090948108,1.0068793173147066,0.9370729488715541,0.24010866572967865,False,0,0.8,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,419.9243946551769,20.49173921811669,1.1043032798320667,100.82748610799753,-47.24135486726345,0.0,7025.334442358053,0.0,0.0,7025.334442358053,6924.506956250055,0.0,0.0,0.824609375,5.4515625,0.0,7.0,5.434516336023807,0.005730046884673356,5.4287862891391345,,,,,,,,0.9370729488715541,0.24010866572967865,0.9370729488715541,0.0,0.0,0.8,PASS,PASS,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,203,raw,100,6,50,51,100,7.165332505401023,-0.0016581928583195185,714.112578904834,0.13233539994207796,0.15623982841247813,False,True,True,NOT_APPLICABLE,20,0.1334873085234055,0.004723028457197768,0.585983962430941,1.0680393135958461,0.1133459572037609,0.1410818291877733,False,0,0.7,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,921.5169558633422,30.350815822951045,2.5168033524675244,130.00929776074886,-7.368014150040424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421875,7.2203125,0.0,7.0,7.364871883392334,0.018198215345910283,7.3466736680464235,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,203,raw,400,6,200,201,400,7.1323681408730035,0.000672485550961221,1454.6415969564173,0.08762964103106068,0.17287297386010494,False,False,True,NOT_APPLICABLE,80,0.013411028535761267,-0.0008311238064526503,0.07996776376018191,1.0093954071758795,0.9682998510257247,0.42498544558857554,False,0,0.9125,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,1909.6332020226407,43.698797648003655,3.153769541529358,811.5663172723303,-392.9197720561467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824609375,5.4515625,0.0,7.0,5.434516336023807,0.005730046884673356,5.4287862891391345,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,203,reference,100,6,50,51,100,1.4563108000062692,-0.0036423871950125985,137.2953115436192,0.21899973980475948,0.17941915789619606,False,True,True,FAIL,20,0.15606529554961263,0.006224208209261494,0.6706963805039889,1.0780365019755744,-0.10072906650063802,0.13173297483908747,False,0,0.5,FAIL,FAIL,False,secondary100,100,81,100,184.78591004565112,13.590276757509539,1.0774001465533272,24.34239763866164,1.2259934952648612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421875,7.2203125,0.0,7.0,7.364871883392334,0.018198215345910283,7.3466736680464235,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.08471241807304797
conda,LR_k7_X0Y1,LR,X0Y1,203,reference,400,6,200,201,400,1.263387295844274,-0.00029007750963287504,310.06258322430585,0.18451127219963215,0.18947663524515737,False,True,True,FAIL,80,0.015043475638168321,-0.0005983599912075177,0.06547983090948108,1.0068793173147066,0.9370729488715541,0.24010866572967865,False,0,0.8,PASS,PASS,False,primary400,400,321,400,419.9243946551769,20.49173921811669,1.1043032798320667,100.82748610799753,-47.24135486726345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824609375,5.4515625,0.0,7.0,5.434516336023807,0.005730046884673356,5.4287862891391345,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,PLATEAU_WITH_ACTIVITY,NOT_ESTABLISHED,0.014487932850700838
conda,LR_k7_X0Y1,LR,X0Y1,204,actual,100,6,50,51,100,1.3390239904080878,-0.0019585562970799554,108.03502387795169,0.12388752357359627,0.20821069095678976,False,True,True,NOT_APPLICABLE,20,0.14552914437981285,0.005966711310075509,0.5104960218124392,1.0504399530932784,0.1083811335147475,0.15091550562270806,False,0,0.55,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,153.00070639389557,12.367322351918341,1.0541444994329416,23.09017896606625,-1.2512698847003203,0.0,395.45819681406226,0.0,0.0,395.45819681406226,372.368017847996,0.0,0.0,0.8234375,5.271875,0.0,7.0,5.2833615958690645,0.004595451941713691,5.278766143927351,,,,,,,,0.1083811335147475,0.15091550562270806,0.1083811335147475,0.0,0.0,0.55,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,204,actual,400,6,200,201,400,1.2029267205942447,0.00044828289238445755,242.0906305031932,0.12298777453159015,0.17895455812302585,False,False,True,NOT_APPLICABLE,80,0.17786566302296142,0.0009332405365524833,0.8676781868081686,1.1103472901931595,0.5236492260173288,0.3458571569884065,False,0,0.675,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,320.52901134043685,17.895879191564916,1.1554978438854184,110.8572525945082,-29.025157259760867,0.0,3813.6814910828953,0.0,0.0,3813.6814910828953,3702.824238488387,0.0,0.0,0.8203125,5.80859375,0.0,7.0,5.82658988237381,0.005662161580676184,5.820927720793134,,,,,,,,0.5236492260173288,0.3458571569884065,0.5236492260173288,0.0,0.0,0.675,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,204,raw,100,6,50,51,100,6.864284913539037,-0.00038572925058330104,612.8074422271449,0.07950441166762379,0.1677992306585959,False,True,True,NOT_APPLICABLE,20,0.12007982211176506,0.005149983491730886,0.42409014608656986,1.041632997003669,0.26650998165333617,0.1535165786525514,False,0,0.65,NOT_APPLICABLE,NOT_APPLICABLE,False,secondary100,100,81,100,808.3439937461437,28.42825220648974,2.4521284312468663,124.09420429424738,-16.53617205487261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234375,5.271875,0.0,7.0,5.2833615958690645,0.004595451941713691,5.278766143927351,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,204,raw,400,6,200,201,400,6.537475665234689,0.0011427650360838002,1198.9961921469776,0.06014376642415073,0.16117694034118038,False,False,True,NOT_APPLICABLE,80,0.14318614697512297,0.0008968582300137088,0.735331829087917,1.0941896838961696,0.7218702839735865,0.4831910886194421,False,0,0.825,NOT_APPLICABLE,NOT_APPLICABLE,False,primary400,400,321,400,1545.6640540901692,39.30309903859727,3.01939765889653,746.8510969357691,-269.5648067155041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8203125,5.80859375,0.0,7.0,5.82658988237381,0.005662161580676184,5.820927720793134,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
conda,LR_k7_X0Y1,LR,X0Y1,204,reference,100,6,50,51,100,1.3390239904080878,-0.0019585562970799554,108.03502387795169,0.12388752357359627,0.20821069095678976,False,True,True,FAIL,20,0.14552914437981285,0.005966711310075509,0.5104960218124392,1.0504399530932784,0.1083811335147475,0.15091550562270806,False,0,0.55,FAIL,FAIL,False,secondary100,100,81,100,153.00070639389557,12.367322351918341,1.0541444994329416,23.09017896606625,-1.2512698847003203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234375,5.271875,0.0,7.0,5.2833615958690645,0.004595451941713691,5.278766143927351,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.08640587572586939
conda,LR_k7_X0Y1,LR,X0Y1,204,reference,400,6,200,201,400,1.2029267205942447,0.00044828289238445755,242.0906305031932,0.12298777453159015,0.17895455812302585,False,False,True,PASS,80,0.17786566302296142,0.0009332405365524833,0.8676781868081686,1.1103472901931595,0.5236492260173288,0.3458571569884065,False,0,0.675,FAIL,FAIL,False,primary400,400,321,400,320.52901134043685,17.895879191564916,1.1554978438854184,110.8572525945082,-29.025157259760867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8203125,5.80859375,0.0,7.0,5.82658988237381,0.005662161580676184,5.820927720793134,,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,TRANSIENT_GROWTH,NOT_ESTABLISHED,-0.1323463577202515
conda,LR_k7_X1Y0,LR,X1Y0,200,actual,100,6,50,51,100,0.38808166094268126,0.0025566136136305298,36.37640466717373,0.043042173927558824,0.1467164544596601,False,False,True,NOT_APPLICABLE,20,0.09779234037615553,0.0039371335473914314,0.4956397506990952,1.0611397974769727,-0.33305334502016565,0.06892117880489433,False,0,0.4,NOT_APPLICABLE,NOT_APPLICABLE,True,secondary100,100,81,100,47.25238323309448,6.873004057841229,0.3995968432949638,3.256689953765495,0.5423257413975834,0.0,101.3842751794688,94.4245599682319,-166.7028188745017,29.106016273198982,98.12758522570329,94.4245599682319,0.0,0.0,0.0,7.0,7.0,0.06629146952182055,0.00038614925688307267,0.06590532026493748,,,,,,,,-0.33305334502016565,0.06892117880489433,-0.33305334502016565,0.0,0.0,0.4,FAIL,FAIL,,NO_LOW_RESPONSE,NO_LOW_RESPONSE,,,,,,DIAGNOSTIC_ONLY,NOT_APPLICABLE,
