environment,arm,activation,cell,seed,metric,window,task,observed_V,model_V,constant_V,calibration_last_task
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,315,102.66982500844924,152.24256294136634,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,316,102.6287728714626,152.93572723198503,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,317,103.43407946307588,153.63140094588775,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,318,103.31495131041024,154.329593167797,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,319,103.11513534997825,155.03031301532414,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,320,102.56613218438181,155.73356963908856,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,321,102.12433190613781,156.4393722228371,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,322,102.75712938549022,157.14772998356398,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,323,103.49288161892969,157.85865217163118,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,324,103.96446193962399,158.57214807088923,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,325,104.87814393786601,159.28822699879848,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,326,104.75097108029203,160.00689830655077,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,327,104.30040169613429,160.72817137919148,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,328,104.74486245247991,161.45205563574217,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,329,104.70747202231153,162.17856052932353,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,330,105.57927734269546,162.90769554727885,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,331,105.45416204214476,163.63947021129792,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,332,105.04454489127127,164.37389407754137,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,333,105.76648948690243,165.11097673676542,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,334,105.2912440389324,165.8507278144472,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,335,105.57523338405178,166.59315697091034,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,336,106.16770322086037,167.3382739014513,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,337,106.09661812282017,168.08608833646576,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,338,106.54466493341434,168.83661004157588,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,339,106.42219633612584,169.5898488177577,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,340,106.14460229381682,170.34581450146922,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,341,107.18565342453346,171.10451696477872,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,342,106.77600371786222,171.86596611549388,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,343,106.2702525483607,172.63017189729098,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,344,106.34317886638267,173.39714428984485,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,345,105.58223620850161,174.16689330895917,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,346,105.63771830379874,174.93942900669728,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,347,106.2899442445852,175.71476147151338,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,348,105.77849595379462,176.4929008283844,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,349,106.3326391522665,177.27385723894207,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,350,106.58124894381254,178.05764090160577,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,351,106.12757844942476,178.8442620517156,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,352,106.5511349072792,179.63373096166606,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,353,106.83354592998938,180.42605794104028,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,354,107.3432163086631,181.22125333674455,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,355,107.98018935304874,182.01932753314347,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,356,107.72598197889181,182.82029095219556,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,357,106.90935575884544,183.6241540535894,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,358,106.00982254975024,184.43092733488015,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,359,105.74403877816891,185.2406213316267,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,360,105.33661319642279,186.0532466175292,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,361,105.15177065291141,186.86881380456717,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,362,104.8716130426897,187.68733354313807,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,363,105.21858585165035,188.5088165221964,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,364,105.53230435677457,189.33327346939333,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,365,105.65380253847496,190.16071515121664,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,366,105.5373042838371,190.99115237313143,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,367,104.6605565235532,191.82459597972127,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,368,104.37393054786202,192.66105685482972,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,369,103.51278809085757,193.50054592170252,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,370,103.36467393629732,194.3430741431302,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,371,103.65425380117468,195.18865252159122,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,372,104.29586256007994,196.03729209939576,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,373,104.7457084203401,196.8890039588298,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,374,104.2768225127192,197.7437992222999,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,375,103.83013814485562,198.60168905247846,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,376,104.50138415381879,199.46268465244944,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,377,104.01998606029366,200.3267972658547,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,378,103.45675578520931,201.19403817704082,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,379,103.93527831702477,202.06441871120643,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,380,104.71985346437401,202.9379502345502,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,381,104.33062096511054,203.81464415441908,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,382,104.74036574595408,204.69451191945757,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,383,105.47510833997865,205.57756501975686,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,384,105.2256765160225,206.4638149870052,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,385,105.56917962770723,207.3532733946383,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,386,106.94041854317175,208.24595185799052,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,387,107.10960941507935,209.14186203444655,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,388,107.73033326108143,210.04101562359367,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,389,108.45481814645552,210.94342436737452,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,390,109.00251371152723,211.84910005024037,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,391,109.96780917141639,212.75805449930513,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,392,110.98927671472832,213.67029958449973,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,393,111.02266728713546,214.58584721872708,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,394,111.01411605339675,215.50470935801778,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,395,111.1718584562786,216.42689800168608,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,396,111.08258425480716,217.35242519248675,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,397,111.03411780868836,218.2813030167722,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,398,110.88402268927157,219.2135436046504,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,399,110.3536148257322,220.14915913014326,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,201,reference,primary400,400,110.5628221498902,221.0881618113456,87.13543328948533,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,51,43.15396432152517,43.460626475077916,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,52,43.40188092748652,43.8475133753726,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,53,43.94603176692736,44.23592848517568,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,54,44.13162299135206,44.62587784093941,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,55,44.82774480255221,45.01736750296013,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,56,45.193441135136325,45.41040355547244,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,57,45.28930752858945,45.80499210674378,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,58,45.764682716730455,46.20113928916933,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,59,46.05332251300477,46.59885125936735,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,60,46.521398581264506,46.99813419827481,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,61,46.824723080388644,47.39899431124351,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,62,47.14108418152787,47.801437828136486,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,63,47.29585091010789,48.20547100342482,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,64,47.12085601775442,48.61110011628486,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,65,47.797338850074134,49.01833147069581,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,66,48.41972776118882,49.4271713955377,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,67,48.70454501941687,49.8376262446897,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,68,49.39541703498498,50.24970239712896,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,69,50.26743157754797,50.66340625702965,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,70,50.766491233933756,51.07874425386255,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,71,51.25588586289604,51.495722842494956,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,72,51.54462226703932,51.91434850329098,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,73,51.685704890818734,52.33462774221229,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,74,52.319705829110454,52.756567090919205,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,75,52.76214345383051,53.1801731068722,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,76,52.975086516026494,53.605452373433835,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,77,53.65373735768031,54.03241149997106,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,78,54.338047616747545,54.46105712195792,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,79,54.735528789607706,54.891395901078695,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,80,55.1092599391117,55.32343452533142,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,81,55.82584353322811,55.75717970913185,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,82,56.39118334541916,56.192638193417764,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,83,56.95509425479768,56.62981674575377,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,84,56.84743990351612,57.06872216043648,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,85,56.62937858959673,57.50936125860005,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,86,57.051188098627804,57.95174088832225,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,87,57.537062929381484,58.395867924730865,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,88,57.48463308871238,58.841749270110554,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,89,57.44812560695794,59.28939185401009,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,90,57.828526124190375,59.73880263335009,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,91,58.28186052823606,60.18998859253112,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,92,58.3177950658259,60.64295674354226,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,93,58.70875379397557,61.09771412607,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,94,58.51693011368183,61.554267807607786,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,95,58.906080827867754,62.01262488356571,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,96,58.97846810271192,62.47279247738088,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,97,59.47692334242592,62.93477774062809,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,98,60.28334158677278,63.39858785313099,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,99,61.09638590447204,63.8642300230736,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,secondary100,100,61.79534920185378,64.33171148711244,43.07526177158965,50
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,201,87.82643463601505,89.1317041099419,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,202,88.39101048964578,89.51706529764985,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,203,88.81391027058494,89.9033962785263,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,204,88.36301756854462,90.29069949313562,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,205,88.1636922438449,90.67897738818408,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,206,88.61366076798774,91.06823241653528,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,207,89.00343732304934,91.45846703722566,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,208,89.50588490932488,91.84968371548001,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,209,89.42709438478192,92.2418849227271,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,210,89.15964783958916,92.6350731366152,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,211,89.47864530096835,93.02925084102785,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,212,90.01990492572567,93.42442052609942,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,213,90.23571389025614,93.82058468823097,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,214,90.20435858144621,94.2177458301059,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,215,90.69773471206955,94.61590646070586,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,216,90.63342790976323,95.01506909532655,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,217,90.68323963724563,95.41523625559363,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,218,91.16554595509005,95.81641046947861,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,219,91.7157792723969,96.21859427131487,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,220,91.79128411374691,96.62179020181364,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,221,91.81851351110919,97.02600080808006,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,222,92.54972460387856,97.43122864362927,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,223,92.45856481874847,97.83747626840254,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,224,92.84651514031262,98.24474624878346,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,225,92.50291012581576,98.6530411576141,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,226,92.42078154996447,99.06236357421133,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,227,92.94691790886706,99.47271608438308,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,228,93.17458153057969,99.88410128044467,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,229,93.765641250725,100.29652176123518,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,230,94.15379768297679,100.70998013213394,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,231,94.3486656607957,101.12447900507685,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,232,95.08689201432678,101.54002099857301,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,233,95.1169255328111,101.95660873772123,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,234,95.27920985760778,102.37424485422655,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,235,95.52764250832446,102.79293198641695,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,236,96.06590309627988,103.21267277925996,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,237,96.34133347928956,103.63346988437941,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,238,96.80040896158022,104.05532596007212,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,239,96.95547390771287,104.47824367132479,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,240,96.95916358295626,104.90222568983073,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,241,97.1252084863286,105.32727469400679,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,242,97.52750626743375,105.75339336901031,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,243,97.39245498012666,106.18058440675601,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,244,97.77228327378386,106.60885050593308,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,245,97.71131214645044,107.03819437202213,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,246,97.5785137254235,107.46861871731238,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,247,97.52240690550114,107.90012626091873,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,248,97.3006964041263,108.33271972879893,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,249,96.83899108212086,108.7664018537709,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,250,96.8968580025864,109.20117537552986,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,251,96.50959490962276,109.6370430406657,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,252,96.81562108278098,110.07400760268037,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,253,97.0999206038347,110.51207182200518,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,254,97.60806205551226,110.95123846601835,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,255,98.07908315148808,111.3915103090624,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,256,98.11200642901834,111.8328901324617,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,257,97.69314238846148,112.27538072454008,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,258,97.74800740214543,112.71898488063843,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,259,97.65271468620554,113.1637054031323,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,260,97.94137687090085,113.60954510144968,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,261,98.61280437726869,114.05650679208871,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,262,98.29963427157014,114.50459329863548,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,263,98.78850008243504,114.95380745178186,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,264,99.26917165602873,115.40415208934338,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,265,99.67915343815046,115.85563005627722,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,266,99.12007654027711,116.30824420470006,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,267,99.01883769789805,116.7619973939062,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,268,99.60179308213073,117.21689249038559,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,269,99.32071881070465,117.67293236784194,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,270,99.84316490700905,118.13011990721085,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,271,100.52956913579195,118.58845799667807,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,272,101.07519786453805,119.04794953169768,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,273,101.30567143488237,119.50859741501041,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,274,101.30567913111861,119.97040455666198,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,275,101.7488392625237,120.43337387402147,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,276,101.85945273370142,120.89750829179978,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,277,102.11506457180799,121.36281074206808,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,278,102.11321774926819,121.82928416427633,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,279,102.38077151936302,122.29693150527186,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,280,102.45625354159795,122.76575571931798,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,281,102.31221357921052,123.23575976811267,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,282,102.57205296403278,123.70694662080724,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,283,102.62213806496418,124.17931925402513,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,284,102.3604599354038,124.65288065188068,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,285,101.85751137529346,125.12763380599802,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,286,102.13520310479856,125.60358171552993,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,287,103.08664752863456,126.08072738717682,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,288,103.22961399553463,126.55907383520571,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,289,103.16386283871459,127.03862408146925,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,290,103.46573717847025,127.51938115542487,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,291,103.60779692421879,128.00134809415383,88.74731028096451,200
conda,LR_k1_X1Y0,LR,X1Y0,202,reference,primary400,292,103.6785978246513,128.4845279423805,88.74731028096451,200
